user_id,m_id,attitudes_count,comments_count,reposts_count,date,time,timestamp
6578189742,4.38823E+15,0,0,0,2019/6/28,18:36:09,1561718169
6578189742,4.38823E+15,1,0,0,2019/6/28,18:36:46,1561718206
6578189742,4.38823E+15,0,1,0,2019/6/28,18:37:31,1561718251
6578189742,4.38823E+15,1,0,0,2019/6/28,18:38:20,1561718300
6578189742,4.38823E+15,0,0,0,2019/6/28,18:42:05,1561718525
6578189742,4.38823E+15,1,0,0,2019/6/28,18:42:47,1561718567
3868162784,4.38823E+15,3,2,1,2019/6/28,18:59:48,1561719588
6539013314,4.38824E+15,2,3,0,2019/6/28,19:44:59,1561722299
5666161900,4.38826E+15,1,1,0,2019/6/28,20:35:14,1561725314
5666161900,4.38826E+15,10,0,3,2019/6/28,20:37:09,1561725429
3203245615,4.38829E+15,1,0,0,2019/6/28,22:34:30,1561732470
2264536072,4.38829E+15,0,0,0,2019/6/28,22:49:05,1561733345
5662198396,4.38832E+15,2,0,0,2019/6/29,0:42:59,1561740179
1769676034,4.38845E+15,1,0,0,2019/6/29,9:35:04,1561772104
7012740726,4.38846E+15,4,0,0,2019/6/29,9:56:59,1561773419
5646465497,4.38848E+15,3,0,0,2019/6/29,11:14:53,1561778093
6473715022,4.38848E+15,7,49,0,2019/6/29,11:18:51,1561778331
6329797876,4.3885E+15,1,1,0,2019/6/29,12:49:56,1561783796
6192872596,4.38852E+15,1,0,1,2019/6/29,14:00:29,1561788029
6606293566,4.38855E+15,5,0,0,2019/6/29,15:44:20,1561794260
1274849290,4.38856E+15,1,0,0,2019/6/29,16:45:31,1561797931
3203245615,4.38856E+15,2,0,0,2019/6/29,16:59:38,1561798778
5662198396,4.3886E+15,1,0,0,2019/6/29,19:40:22,1561808422
6589497869,4.38861E+15,1,0,0,2019/6/29,19:47:55,1561808875
6589497869,4.38861E+15,0,0,0,2019/6/29,19:53:37,1561809217
6192872596,4.38861E+15,3,0,0,2019/6/29,20:00:52,1561809652
5023700134,4.38862E+15,1,0,0,2019/6/29,20:32:55,1561811575
5706124553,4.38862E+15,0,3,0,2019/6/29,20:45:21,1561812321
5646465497,4.38862E+15,9,2,1,2019/6/29,20:49:41,1561812581
6071948539,4.38862E+15,4,5,0,2019/6/29,20:50:41,1561812641
5023700134,4.38862E+15,1,0,0,2019/6/29,20:50:48,1561812648
5176286950,4.38863E+15,2,0,0,2019/6/29,21:15:59,1561814159
6416757127,4.38863E+15,3,1,0,2019/6/29,21:17:13,1561814233
1751513544,4.38863E+15,1,1,0,2019/6/29,21:17:20,1561814240
2811729745,4.38863E+15,1,22,0,2019/6/29,21:22:34,1561814554
1781717107,4.38863E+15,0,0,0,2019/6/29,21:34:45,1561815285
5866706793,4.38864E+15,2,8,0,2019/6/29,21:40:09,1561815609
1310496595,4.38864E+15,0,0,0,2019/6/29,21:41:22,1561815682
5732108068,4.38864E+15,1,0,0,2019/6/29,21:46:00,1561815960
1999388182,4.38864E+15,4,2,0,2019/6/29,21:46:16,1561815976
6578189742,4.38864E+15,0,0,0,2019/6/29,21:52:11,1561816331
1988198691,4.38864E+15,0,0,0,2019/6/29,21:52:31,1561816351
5345545720,4.38864E+15,5,1,0,2019/6/29,21:53:05,1561816385
1065470137,4.38864E+15,0,0,0,2019/6/29,21:55:12,1561816512
6578189742,4.38864E+15,1,0,0,2019/6/29,21:55:38,1561816538
1859404410,4.38864E+15,0,0,0,2019/6/29,21:56:51,1561816611
3203245615,4.38864E+15,8,10,0,2019/6/29,22:11:19,1561817479
1974672431,4.38864E+15,5,8,0,2019/6/29,22:13:09,1561817589
6578189742,4.38865E+15,3,0,0,2019/6/29,22:21:33,1561818093
5580239474,4.38865E+15,2,2,0,2019/6/29,22:21:40,1561818100
5201826737,4.38865E+15,3,2,0,2019/6/29,22:27:14,1561818434
6917967069,4.38865E+15,4,3,0,2019/6/29,22:37:40,1561819060
6354851861,4.38865E+15,1,0,0,2019/6/29,22:39:33,1561819173
2256497663,4.38865E+15,4,3,0,2019/6/29,22:44:33,1561819473
5620641295,4.38865E+15,1,0,0,2019/6/29,22:54:24,1561820064
5600234288,4.38866E+15,3,4,0,2019/6/29,23:10:19,1561821019
5064076641,4.38866E+15,0,0,0,2019/6/29,23:17:40,1561821460
3608543974,4.38866E+15,1,0,0,2019/6/29,23:33:46,1561822426
5090270706,4.38866E+15,1,0,0,2019/6/29,23:37:44,1561822664
2760963545,4.38867E+15,7,2,0,2019/6/29,23:48:58,1561823338
5620641295,4.38867E+15,2,0,0,2019/6/29,23:52:53,1561823573
2110312362,4.38867E+15,12,9,0,2019/6/29,23:53:55,1561823635
5620641295,4.38867E+15,0,0,0,2019/6/29,23:55:27,1561823727
1506143957,4.38867E+15,0,0,0,2019/6/30,0:01:01,1561824061
3203245615,4.38868E+15,6,3,0,2019/6/30,0:19:49,1561825189
6192872596,4.38868E+15,1,0,0,2019/6/30,0:23:06,1561825386
6051675034,4.38868E+15,0,1,0,2019/6/30,0:24:44,1561825484
5662198396,4.38868E+15,12,8,3,2019/6/30,0:26:52,1561825612
2760963545,4.38868E+15,0,2,0,2019/6/30,0:40:15,1561826415
1651127963,4.38869E+15,0,0,0,2019/6/30,1:13:11,1561828391
2657292491,4.38869E+15,3,0,0,2019/6/30,1:17:50,1561828670
7056061431,4.38869E+15,2,0,0,2019/6/30,1:21:49,1561828909
3298718091,4.38869E+15,10,10,1,2019/6/30,1:33:01,1561829581
2306827443,4.38871E+15,203,52,60,2019/6/30,2:18:50,1561832330
5391314117,4.38871E+15,1,0,0,2019/6/30,2:25:20,1561832720
5416784496,4.3888E+15,720,209,349,2019/6/30,8:40:24,1561855224
5556631847,4.38882E+15,660,1,2,2019/6/30,9:37:58,1561858678
3796491425,4.38882E+15,3,0,0,2019/6/30,9:58:49,1561859929
3491926940,4.38883E+15,3,1,3,2019/6/30,10:17:49,1561861069
1533805382,4.38883E+15,0,0,0,2019/6/30,10:21:31,1561861291
2294558654,4.38883E+15,11,2,1,2019/6/30,10:33:31,1561862011
1691127162,4.38884E+15,4,0,0,2019/6/30,10:55:01,1561863301
2694637500,4.38884E+15,5,0,0,2019/6/30,11:02:00,1561863720
5816940478,4.38886E+15,4,3,0,2019/6/30,12:40:49,1561869649
6917967069,4.38886E+15,2,0,0,2019/6/30,12:44:29,1561869869
1769676034,4.38887E+15,5,1,0,2019/6/30,13:26:33,1561872393
2694637500,4.38888E+15,0,0,0,2019/6/30,13:43:58,1561873438
6192872596,4.38888E+15,3,2,0,2019/6/30,13:52:41,1561873961
1781135352,4.38888E+15,2,0,0,2019/6/30,14:02:45,1561874565
1422072480,4.38889E+15,0,12,0,2019/6/30,14:20:33,1561875633
3520254504,4.38889E+15,10,0,0,2019/6/30,14:30:30,1561876230
1773482474,4.3889E+15,7,2,0,2019/6/30,14:55:30,1561877730
2136562453,4.38891E+15,1,0,0,2019/6/30,15:47:04,1561880824
3760044561,4.38893E+15,1,0,0,2019/6/30,17:00:24,1561885224
5606622330,4.38893E+15,2,0,0,2019/6/30,17:02:32,1561885352
1286148683,4.38893E+15,3,8,0,2019/6/30,17:11:33,1561885893
2441136587,4.38893E+15,0,6,0,2019/6/30,17:14:48,1561886088
1658143235,4.38895E+15,2,3,0,2019/6/30,18:33:05,1561890785
6587283111,4.38896E+15,3,1,1,2019/6/30,19:02:08,1561892528
1975096187,4.38897E+15,1,0,0,2019/6/30,20:07:18,1561896438
2491387693,4.38898E+15,0,4,0,2019/6/30,20:25:51,1561897551
5187451632,4.38899E+15,2,11,0,2019/6/30,20:50:30,1561899030
5852656879,4.38899E+15,0,0,0,2019/6/30,21:15:06,1561900506
5187451632,4.389E+15,0,0,0,2019/6/30,21:33:39,1561901619
1747368537,4.38901E+15,1,0,0,2019/6/30,22:22:11,1561904531
1781135352,4.38902E+15,0,0,1,2019/6/30,23:01:06,1561906866
5310911950,4.38902E+15,0,1,0,2019/6/30,23:04:20,1561907060
5237681744,4.38902E+15,0,0,0,2019/6/30,23:21:27,1561908087
1178672530,4.38902E+15,5,0,0,2019/6/30,23:25:54,1561908354
5346943920,4.38902E+15,5,5,5,2019/6/30,23:26:16,1561908376
6192872596,4.38903E+15,3,3,1,2019/6/30,23:30:45,1561908645
5319100481,4.38905E+15,1,0,0,2019/7/1,1:20:11,1561915211
5662198396,4.38906E+15,3,0,0,2019/7/1,1:32:13,1561915933
6652251609,4.38914E+15,0,0,0,2019/7/1,6:58:53,1561935533
5672894905,4.38916E+15,1,3,0,2019/7/1,8:38:04,1561941484
2664934381,4.38918E+15,0,0,0,2019/7/1,9:29:46,1561944586
2664934381,4.38918E+15,0,0,0,2019/7/1,9:31:02,1561944662
7011354939,4.38919E+15,7,2,1,2019/7/1,10:21:58,1561947718
6574341958,4.3892E+15,6,0,0,2019/7/1,11:06:59,1561950419
6574341958,4.38922E+15,3,0,1,2019/7/1,12:22:33,1561954953
6915263108,4.38922E+15,0,0,0,2019/7/1,12:33:33,1561955613
5187451632,4.38924E+15,2,4,1,2019/7/1,13:46:59,1561960019
2136562453,4.38924E+15,2,3,0,2019/7/1,14:00:31,1561960831
6333662841,4.38925E+15,6,2,1,2019/7/1,14:22:18,1561962138
2696984875,4.38928E+15,5,0,0,2019/7/1,16:03:17,1561968197
5828847900,4.38928E+15,4,1,0,2019/7/1,16:22:25,1561969345
3674160052,4.38929E+15,2,0,0,2019/7/1,17:00:20,1561971620
5843758406,4.3893E+15,3,0,0,2019/7/1,18:01:38,1561975298
2351462263,4.38933E+15,4,0,0,2019/7/1,19:27:57,1561980477
1817665217,4.38933E+15,2,6,0,2019/7/1,19:28:44,1561980524
7056061431,4.38934E+15,10,10,0,2019/7/1,20:36:44,1561984604
5615588248,4.38937E+15,6,0,1,2019/7/1,22:21:45,1561990905
2664934381,4.38937E+15,1,0,0,2019/7/1,22:29:14,1561991354
2664934381,4.38939E+15,0,0,0,2019/7/1,23:34:59,1561995299
2664934381,4.38939E+15,3,0,0,2019/7/1,23:36:48,1561995408
6222454637,4.3894E+15,4,0,0,2019/7/2,0:02:02,1561996922
5343565504,4.38941E+15,15,9,0,2019/7/2,0:50:00,1561999800
2390938771,4.38941E+15,3,2,0,2019/7/2,1:05:05,1562000705
5662198396,4.38941E+15,3,0,0,2019/7/2,1:10:36,1562001036
1648884360,4.38941E+15,12,21,1,2019/7/2,1:17:14,1562001434
5834566853,4.38946E+15,6,0,0,2019/7/2,4:15:47,1562012147
1283003805,4.38953E+15,4,4,0,2019/7/2,8:39:34,1562027974
5459215241,4.38955E+15,3,14,0,2019/7/2,10:23:59,1562034239
6192872596,4.38956E+15,56,2,15,2019/7/2,10:38:54,1562035134
6146320587,4.38957E+15,0,0,0,2019/7/2,11:21:05,1562037665
7056061431,4.38959E+15,2,0,0,2019/7/2,13:06:48,1562044008
5103645868,4.3896E+15,1794,225,871,2019/7/2,13:25:38,1562045138
6595793527,4.38961E+15,1,2,0,2019/7/2,14:14:53,1562048093
5646465497,4.38962E+15,4,0,0,2019/7/2,14:52:16,1562050336
5646465497,4.38962E+15,1,0,0,2019/7/2,15:11:14,1562051474
5828847900,4.38963E+15,3,1,0,2019/7/2,15:31:38,1562052698
3185619852,4.38965E+15,17,15,0,2019/7/2,16:38:12,1562056692
6146320587,4.38967E+15,0,2,0,2019/7/2,18:01:20,1562061680
1855902544,4.3897E+15,2,0,0,2019/7/2,20:01:06,1562068866
3203245615,4.38972E+15,1,0,0,2019/7/2,21:19:49,1562073589
6595955906,4.38973E+15,8,7,0,2019/7/2,22:03:08,1562076188
1738838041,4.38974E+15,13,5,0,2019/7/2,22:41:24,1562078484
6473715022,4.38976E+15,10,15,0,2019/7/3,0:04:26,1562083466
2374527253,4.38986E+15,7,13,0,2019/7/3,6:37:46,1562107066
5023700134,4.3899E+15,0,0,0,2019/7/3,9:31:17,1562117477
3203245615,4.38992E+15,4,4,0,2019/7/3,10:37:11,1562121431
1801923171,4.38994E+15,18,13,1,2019/7/3,12:11:31,1562127091
5495167601,4.38998E+15,9,3,0,2019/7/3,14:44:59,1562136299
6453282816,4.38999E+15,0,0,0,2019/7/3,15:37:03,1562139423
5134677416,4.39E+15,5,0,0,2019/7/3,15:48:07,1562140087
6340192600,4.39E+15,3,0,0,2019/7/3,16:03:43,1562141023
2374527253,4.39001E+15,3,5,0,2019/7/3,17:02:37,1562144557
5345545720,4.39004E+15,4,1,0,2019/7/3,18:31:56,1562149916
2664934381,4.39004E+15,1,0,0,2019/7/3,18:32:54,1562149974
6589497869,4.39005E+15,53,12,0,2019/7/3,19:13:03,1562152383
1699342637,4.39006E+15,13,37,27,2019/7/3,19:42:44,1562154164
5534498438,4.39008E+15,0,0,1,2019/7/3,21:32:55,1562160775
6589497869,4.39008E+15,10,0,0,2019/7/3,21:37:04,1562161024
6385130221,4.39009E+15,0,0,0,2019/7/3,21:45:17,1562161517
6589497869,4.39009E+15,6,0,0,2019/7/3,22:10:25,1562163025
1676494605,4.39009E+15,30,10,1,2019/7/3,22:17:29,1562163449
5646465497,4.39009E+15,8,0,0,2019/7/3,22:17:41,1562163461
1909315207,4.39011E+15,4,1,0,2019/7/3,23:04:44,1562166284
1080882762,4.39012E+15,3,2,1,2019/7/4,0:07:42,1562170062
6618107616,4.39012E+15,3,3,0,2019/7/4,0:08:42,1562170122
5700924886,4.39015E+15,2,0,0,2019/7/4,2:00:43,1562176843
1599058930,4.39015E+15,6,5,0,2019/7/4,2:03:16,1562176996
6589497869,4.39024E+15,8,2,0,2019/7/4,8:10:15,1562199015
5938949310,4.39027E+15,9,0,0,2019/7/4,9:43:45,1562204625
5951402754,4.39028E+15,5,0,0,2019/7/4,10:55:02,1562208902
6153222674,4.39029E+15,6,3,0,2019/7/4,11:34:16,1562211256
1691127162,4.39033E+15,1,0,0,2019/7/4,13:47:42,1562219262
5646465497,4.39033E+15,4,1,0,2019/7/4,14:05:11,1562220311
6391646160,4.39037E+15,3,1,1,2019/7/4,16:23:46,1562228626
3008681360,4.39039E+15,7,9,0,2019/7/4,17:49:41,1562233781
2390938771,4.39039E+15,3,0,0,2019/7/4,17:51:13,1562233873
2890467431,4.39044E+15,2,0,0,2019/7/4,20:58:06,1562245086
5529029499,4.39044E+15,0,1,0,2019/7/4,21:02:55,1562245375
2694637500,4.39047E+15,1,0,0,2019/7/4,23:28:51,1562254131
7125583182,4.39048E+15,1,0,0,2019/7/4,23:35:26,1562254526
1621786842,4.39051E+15,1,0,0,2019/7/5,1:43:01,1562262181
6589497869,4.39052E+15,0,0,0,2019/7/5,2:23:31,1562264611
2601421885,4.39062E+15,1,0,0,2019/7/5,9:17:36,1562289456
5834094626,4.39065E+15,5,0,2,2019/7/5,11:20:30,1562296830
1325572071,4.39066E+15,5,0,0,2019/7/5,11:38:53,1562297933
1668942795,4.39066E+15,2,0,0,2019/7/5,11:56:35,1562298995
2390938771,4.39067E+15,2,2,0,2019/7/5,12:21:56,1562300516
6334163664,4.39076E+15,0,0,0,2019/7/5,18:07:15,1562321235
5646465497,4.39076E+15,2,0,0,2019/7/5,18:17:12,1562321832
2674977220,4.39077E+15,614,95,191,2019/7/5,18:54:13,1562324053
1855902544,4.39081E+15,0,0,0,2019/7/5,21:59:46,1562335186
6501415621,4.39097E+15,6,0,0,2019/7/6,8:06:34,1562371594
2128104014,4.39103E+15,0,0,0,2019/7/6,12:35:41,1562387741
3117296713,4.39104E+15,5,2,1,2019/7/6,13:07:09,1562389629
7214002874,4.39106E+15,1,0,0,2019/7/6,14:02:25,1562392945
5646465497,4.39109E+15,1,0,0,2019/7/6,16:00:41,1562400041
5529029499,4.39109E+15,1,0,0,2019/7/6,16:24:07,1562401447
5646465497,4.39111E+15,2,0,0,2019/7/6,17:25:38,1562405138
6391646160,4.39112E+15,1,0,0,2019/7/6,18:13:25,1562408005
2091030664,4.39114E+15,1,0,0,2019/7/6,19:47:32,1562413652
6889444289,4.39115E+15,0,0,0,2019/7/6,20:17:13,1562415433
6867281213,4.39115E+15,3,0,0,2019/7/6,20:20:57,1562415657
2664934381,4.39115E+15,0,0,0,2019/7/6,20:32:44,1562416364
6589497869,4.39116E+15,12,3,1,2019/7/6,20:45:06,1562417106
2664934381,4.39116E+15,2,0,0,2019/7/6,20:49:07,1562417347
1794728195,4.39116E+15,8,4,0,2019/7/6,20:51:34,1562417494
6524418394,4.39117E+15,2,0,0,2019/7/6,21:15:54,1562418954
2664934381,4.39117E+15,3,0,0,2019/7/6,21:26:16,1562419576
2664934381,4.39117E+15,4,0,0,2019/7/6,21:31:28,1562419888
7001958953,4.39117E+15,0,0,0,2019/7/6,21:36:54,1562420214
2664934381,4.39117E+15,0,0,0,2019/7/6,21:45:09,1562420709
2664934381,4.39117E+15,1,0,0,2019/7/6,21:47:24,1562420844
1784801185,4.39118E+15,1,0,0,2019/7/6,22:05:58,1562421958
1599058930,4.39118E+15,0,0,0,2019/7/6,22:08:32,1562422112
3977736583,4.39118E+15,2,0,0,2019/7/6,22:15:31,1562422531
5738231695,4.39118E+15,0,1,0,2019/7/6,22:21:52,1562422912
5322455788,4.39119E+15,0,0,0,2019/7/6,22:33:19,1562423599
1800217463,4.39119E+15,3,0,0,2019/7/6,22:35:18,1562423718
5747374222,4.39119E+15,6,5,0,2019/7/6,22:35:45,1562423745
1065470137,4.39119E+15,4,1,0,2019/7/6,22:45:56,1562424356
3203245615,4.39119E+15,0,0,0,2019/7/6,22:46:26,1562424386
1178672530,4.39119E+15,2,0,0,2019/7/6,22:46:50,1562424410
3203245615,4.39119E+15,3,6,0,2019/7/6,22:48:33,1562424513
1692955973,4.39119E+15,6,0,0,2019/7/6,22:51:50,1562424710
1884805300,4.39119E+15,7,0,0,2019/7/6,22:54:24,1562424864
5449531237,4.39119E+15,1,0,0,2019/7/6,22:56:00,1562424960
5346943920,4.39119E+15,5,2,3,2019/7/6,22:58:02,1562425082
3203245615,4.39119E+15,0,0,0,2019/7/6,23:04:38,1562425478
1178672530,4.39119E+15,59,14,2,2019/7/6,23:08:46,1562425726
5113632010,4.39119E+15,26,11,4,2019/7/6,23:09:15,1562425755
2709208655,4.39119E+15,5,1,0,2019/7/6,23:09:47,1562425787
5164701462,4.3912E+15,3,0,0,2019/7/6,23:15:27,1562426127
1579339362,4.3912E+15,0,0,0,2019/7/6,23:15:28,1562426128
1749219447,4.3912E+15,2,0,0,2019/7/6,23:18:06,1562426286
6608154283,4.3912E+15,5,0,0,2019/7/6,23:21:49,1562426509
1363557567,4.3912E+15,22,18,0,2019/7/6,23:22:47,1562426567
1988198691,4.3912E+15,1,0,0,2019/7/6,23:23:59,1562426639
3203245615,4.3912E+15,2,0,0,2019/7/6,23:24:08,1562426648
3954528711,4.3912E+15,11,0,0,2019/7/6,23:26:04,1562426764
1659614152,4.3912E+15,8,0,0,2019/7/6,23:26:27,1562426787
5113632010,4.3912E+15,102,17,26,2019/7/6,23:29:48,1562426988
1659614152,4.3912E+15,14,4,0,2019/7/6,23:34:42,1562427282
2247442074,4.3912E+15,0,0,0,2019/7/6,23:37:23,1562427443
1884805300,4.3912E+15,1,0,0,2019/7/6,23:39:27,1562427567
3203245615,4.3912E+15,2,0,0,2019/7/6,23:47:47,1562428067
2679933743,4.3912E+15,0,1,0,2019/7/6,23:51:25,1562428285
5704886857,4.39121E+15,0,0,0,2019/7/6,23:55:24,1562428524
1676652282,4.39121E+15,0,0,0,2019/7/6,23:56:23,1562428583
1884805300,4.39121E+15,4,0,0,2019/7/6,23:57:41,1562428661
1422072480,4.39121E+15,9,3,0,2019/7/6,23:58:42,1562428722
5600234288,4.39121E+15,2,0,0,2019/7/6,23:58:59,1562428739
1410176393,4.39121E+15,3,0,0,2019/7/6,23:59:21,1562428761
5643679803,4.39121E+15,8,2,1,2019/7/6,23:59:54,1562428794
5268204529,4.39121E+15,19,8,2,2019/7/7,0:01:05,1562428865
2457136712,4.39121E+15,22,10,1,2019/7/7,0:03:27,1562429007
1884805300,4.39121E+15,2,2,0,2019/7/7,0:05:42,1562429142
3940233761,4.39121E+15,4,0,0,2019/7/7,0:06:30,1562429190
6917967069,4.39121E+15,2,1,0,2019/7/7,0:11:08,1562429468
5999951778,4.39121E+15,4,0,0,2019/7/7,0:17:57,1562429877
6714534695,4.39121E+15,0,1,0,2019/7/7,0:21:03,1562430063
3203245615,4.39121E+15,0,0,0,2019/7/7,0:27:14,1562430434
5880915814,4.39121E+15,5,0,1,2019/7/7,0:29:14,1562430554
5775224250,4.39121E+15,0,0,0,2019/7/7,0:29:42,1562430582
3519533870,4.39121E+15,3,3,0,2019/7/7,0:30:12,1562430612
1362745147,4.39122E+15,0,0,0,2019/7/7,0:32:43,1562430763
6815445784,4.39122E+15,4,0,0,2019/7/7,0:37:17,1562431037
6917967069,4.39122E+15,21,3,0,2019/7/7,0:49:47,1562431787
1775455872,4.39122E+15,3,0,0,2019/7/7,0:55:16,1562432116
7122418912,4.39122E+15,5,0,0,2019/7/7,0:55:30,1562432130
3203245615,4.39122E+15,1,0,0,2019/7/7,0:57:25,1562432245
1781717107,4.39122E+15,11,1,0,2019/7/7,0:57:31,1562432251
5093027595,4.39122E+15,2,0,0,2019/7/7,0:59:16,1562432356
1736399543,4.39122E+15,6,0,0,2019/7/7,1:01:58,1562432518
5834566853,4.39122E+15,1,9,1,2019/7/7,1:08:43,1562432923
5203037486,4.39123E+15,1,0,0,2019/7/7,1:12:57,1562433177
1625207345,4.39123E+15,3,0,0,2019/7/7,1:13:43,1562433223
5203037486,4.39123E+15,6,0,0,2019/7/7,1:43:09,1562434989
1686536283,4.39124E+15,2,4,0,2019/7/7,1:52:57,1562435577
5526943242,4.39124E+15,2,1,0,2019/7/7,2:14:25,1562436865
1167167865,4.39124E+15,3,0,0,2019/7/7,2:16:28,1562436988
7122434454,4.39124E+15,346,23,52,2019/7/7,2:19:19,1562437159
5371145053,4.39125E+15,2,0,0,2019/7/7,2:31:40,1562437900
3976355126,4.39125E+15,4,5,0,2019/7/7,2:38:07,1562438287
2465711327,4.39126E+15,19,3,0,2019/7/7,3:28:40,1562441320
5228065839,4.39134E+15,12,4,0,2019/7/7,8:53:20,1562460800
5646465497,4.39134E+15,2,0,0,2019/7/7,8:58:48,1562461128
3372363792,4.39135E+15,8,1,0,2019/7/7,9:30:29,1562463029
5646465497,4.39135E+15,4,1,0,2019/7/7,9:44:46,1562463886
7013363788,4.39138E+15,37,2,12,2019/7/7,11:24:05,1562469845
5949013066,4.39138E+15,2,0,0,2019/7/7,11:26:57,1562470017
5549845435,4.39139E+15,40,12,1,2019/7/7,11:52:19,1562471539
5949361953,4.39139E+15,5,0,0,2019/7/7,12:02:10,1562472130
5081926293,4.39139E+15,9,3,0,2019/7/7,12:02:57,1562472177
5949361953,4.39139E+15,6,4,0,2019/7/7,12:04:45,1562472285
3845371271,4.3914E+15,6,0,0,2019/7/7,12:44:21,1562474661
5709746425,4.3914E+15,1,3,0,2019/7/7,12:44:54,1562474694
2139685742,4.3914E+15,20,4,3,2019/7/7,12:47:46,1562474866
5346943920,4.3914E+15,13,5,6,2019/7/7,12:53:52,1562475232
